Age,Work class,Education,Level of education,Marital status,Occupation,Relationship,Race,Sex,Capital gain,Capital loss,Work hours per week,Native country,Annual income
45,Private,High school graduation,9,Married civilian spouse,Sales,Husband,White,Male,0,0,60,United-States,<=50K
17,Private,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,12,United-States,<=50K
59,Private,Some-college,10,Married civilian spouse,Sales,Husband,White,Male,4064,0,40,United-States,<=50K
26,Private,11th,7,Married civilian spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
37,Incorporated self employment,Some-college,10,Married civilian spouse,Executive / managerial,Husband,Asian-Pac-Islander,Male,0,0,75,Thailand,>50K
19,?,Some-college,10,Never-married,?,Own-child,White,Male,0,0,24,Canada,<=50K
64,Private,High school graduation,9,Married civilian spouse,Executive / managerial,Husband,White,Male,0,0,40,United-States,>50K
33,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,<=50K
33,Private,High school graduation,9,Married civilian spouse,Craft-repair,Wife,White,Female,0,0,40,United-States,>50K
61,Private,High school graduation,9,Married civilian spouse,Executive / managerial,Husband,White,Male,0,0,40,United-States,>50K
17,Private,9th,5,Never-married,Other-service,Own-child,White,Male,1055,0,24,United-States,<=50K
50,Unincorporated self employment,Masters,14,Married civilian spouse,Farming-fishing,Husband,White,Male,2407,0,98,United-States,<=50K
27,Local-gov,Masters,14,Never-married,Prof-specialty,Own-child,White,Male,0,0,35,United-States,<=50K
30,Private,High school graduation,9,Divorced,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50K
43,Private,High school graduation,9,Married civilian spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,United-States,<=50K
44,Private,Some-college,10,Married civilian spouse,Craft-repair,Husband,White,Male,7298,0,40,United-States,>50K
35,Private,Some-college,10,Never-married,Executive / managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
25,Private,Some-college,10,Never-married,Tech-support,Own-child,White,Female,0,0,40,United-States,<=50K
24,Private,Some-college,10,Married civilian spouse,Machine-op-inspct,Wife,White,Female,7298,0,48,United-States,>50K
22,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,15,Germany,<=50K
42,Local-gov,Some-college,10,Married civilian spouse,Craft-repair,Husband,White,Male,5178,0,40,United-States,>50K
34,Private,Academic association,12,Divorced,Sales,Unmarried,Black,Female,0,0,45,United-States,<=50K
60,Private,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,42,United-States,<=50K
21,Private,High school graduation,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
57,Federal-gov,Masters,14,Married civilian spouse,Sales,Husband,White,Male,15024,0,40,United-States,>50K
41,Private,Professional school,15,Married civilian spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
50,Private,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,0,0,45,United-States,<=50K
25,Private,Bachelors,13,Never-married,Executive / managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
50,Private,7th-8th,4,Married civilian spouse,Craft-repair,Husband,White,Male,0,0,40,Ecuador,<=50K
36,Private,Bachelors,13,Married civilian spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,<=50K
31,Private,High school graduation,9,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
29,Local-gov,Bachelors,13,Never-married,Protective-serv,Not-in-family,White,Male,0,0,56,United-States,<=50K
21,Private,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,45,United-States,<=50K
27,Private,Bachelors,13,Never-married,Tech-support,Unmarried,Black,Female,0,0,40,United-States,<=50K
65,Private,High school graduation,9,Married civilian spouse,Transport-moving,Husband,White,Male,0,0,16,United-States,<=50K
37,Incorporated self employment,Bachelors,13,Divorced,Sales,Not-in-family,White,Female,0,0,60,United-States,<=50K
39,?,Masters,14,Married civilian spouse,?,Wife,Asian-Pac-Islander,Female,3464,0,40,?,<=50K
24,Private,High school graduation,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
38,Private,High school graduation,9,Divorced,Sales,Not-in-family,White,Male,0,0,80,United-States,<=50K
48,Private,Bachelors,13,Married civilian spouse,Administrative / clerical,Husband,White,Male,7688,0,40,United-States,>50K
21,Private,Some-college,10,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,0,25,United-States,<=50K
31,Private,High school graduation,9,Married civilian spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,>50K
55,Private,High school graduation,9,Married civilian spouse,Sales,Husband,White,Male,4386,0,40,United-States,>50K
24,Private,Some-college,10,Married civilian spouse,Administrative / clerical,Wife,Asian-Pac-Islander,Female,0,0,40,Laos,<=50K
43,Private,High school graduation,9,Divorced,Administrative / clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
26,Private,Academic association,12,Never-married,Tech-support,Not-in-family,White,Male,0,0,45,United-States,<=50K
46,Private,Academic association,12,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,33,United-States,<=50K
35,Private,Academic association,12,Married civilian spouse,Administrative / clerical,Husband,White,Male,0,0,40,United-States,>50K
41,Incorporated self employment,Some-college,10,Married civilian spouse,Farming-fishing,Husband,White,Male,0,0,54,United-States,>50K
26,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
34,Private,Masters,14,Married civilian spouse,Executive / managerial,Husband,Asian-Pac-Islander,Male,7298,0,35,Taiwan,>50K
19,?,Some-college,10,Never-married,?,Own-child,Black,Female,0,0,25,United-States,<=50K
36,Unincorporated self employment,Bachelors,13,Divorced,Prof-specialty,Not-in-family,Black,Female,0,0,40,United-States,>50K
22,Private,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,15,United-States,<=50K
24,Private,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
77,Unincorporated self employment,Some-college,10,Married civilian spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
22,Private,5th-6th,3,Married civilian spouse,Machine-op-inspct,Other-relative,White,Female,0,0,40,Mexico,<=50K
29,Private,Some-college,10,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K
62,Private,High school graduation,9,Widowed,Other-service,Not-in-family,White,Female,0,0,24,United-States,<=50K
39,Unincorporated self employment,High school graduation,9,Married civilian spouse,Executive / managerial,Husband,White,Male,0,0,40,United-States,<=50K
43,Private,Some-college,10,Married civilian spouse,Craft-repair,Husband,White,Male,0,1485,50,United-States,<=50K
35,Private,High school graduation,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,45,United-States,<=50K
29,Private,11th,7,Never-married,Executive / managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
76,Unincorporated self employment,Masters,14,Married civilian spouse,Craft-repair,Husband,White,Male,0,0,10,United-States,<=50K
63,Unincorporated self employment,High school graduation,9,Married civilian spouse,Farming-fishing,Husband,White,Male,0,0,45,United-States,<=50K
23,?,Vocational association,11,Never-married,?,Own-child,Black,Female,0,0,15,United-States,<=50K
43,Private,Some-college,10,Married civilian spouse,Prof-specialty,Wife,White,Female,0,1887,50,United-States,>50K
58,Unincorporated self employment,High school graduation,9,Married civilian spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
66,Private,High school graduation,9,Never-married,Transport-moving,Not-in-family,White,Male,2050,0,55,United-States,<=50K
41,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,45,United-States,<=50K
26,Private,Bachelors,13,Never-married,Administrative / clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
47,Private,Vocational association,11,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
55,Local-gov,10th,6,Married civilian spouse,Administrative / clerical,Husband,White,Male,0,0,40,United-States,<=50K
53,Private,High school graduation,9,Married civilian spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
17,Private,5th-6th,3,Never-married,Other-service,Other-relative,White,Male,0,0,48,Mexico,<=50K
30,Private,High school graduation,9,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,United-States,<=50K
49,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,60,United-States,<=50K
19,Private,High school graduation,9,Never-married,Sales,Unmarried,Black,Male,0,0,30,Haiti,<=50K
45,Private,High school graduation,9,Married civilian spouse,Other-service,Husband,Black,Male,0,0,40,United-States,<=50K
26,Private,Academic association,12,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
38,Private,Vocational association,11,Married civilian spouse,Craft-repair,Husband,White,Male,7298,0,40,United-States,>50K
36,State-gov,High school graduation,9,Married civilian spouse,Protective-serv,Husband,White,Male,7298,0,40,United-States,>50K
33,Private,High school graduation,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,20,United-States,<=50K
22,State-gov,Some-college,10,Never-married,Protective-serv,Own-child,Black,Female,0,0,40,United-States,<=50K
43,Unincorporated self employment,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,42,United-States,<=50K
67,?,11th,7,Married civilian spouse,?,Husband,White,Male,0,0,8,United-States,<=50K
30,?,Vocational association,11,Divorced,?,Unmarried,White,Female,0,0,40,United-States,<=50K
56,Private,Academic association,12,Married-spouse-absent,Other-service,Not-in-family,White,Male,0,0,25,Iran,<=50K
31,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,25,United-States,<=50K
33,Private,Bachelors,13,Married civilian spouse,Executive / managerial,Husband,White,Male,0,0,40,United-States,>50K
26,Private,High school graduation,9,Married civilian spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
33,Private,Bachelors,13,Married civilian spouse,Executive / managerial,Husband,White,Male,0,0,40,United-States,>50K
46,Local-gov,11th,7,Married civilian spouse,Transport-moving,Husband,White,Male,0,0,30,United-States,<=50K
59,?,Bachelors,13,Married civilian spouse,?,Husband,White,Male,0,0,40,United-States,>50K
38,Federal-gov,High school graduation,9,Married civilian spouse,Administrative / clerical,Husband,White,Male,0,0,40,United-States,>50K
65,Private,11th,7,Widowed,Other-service,Unmarried,Other,Male,0,0,40,United-States,<=50K
40,Private,Vocational association,11,Married civilian spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K
42,Private,High school graduation,9,Married civilian spouse,Administrative / clerical,Wife,White,Female,0,0,35,United-States,<=50K
26,Unincorporated self employment,9th,5,Married civilian spouse,Craft-repair,Husband,White,Male,0,0,40,Portugal,<=50K
36,Private,10th,6,Married civilian spouse,Other-service,Wife,White,Female,0,0,24,United-States,<=50K
62,Private,Masters,14,Married civilian spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
43,Private,Bachelors,13,Married civilian spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,<=50K
43,Private,Bachelors,13,Divorced,Executive / managerial,Not-in-family,White,Male,0,1564,45,United-States,>50K
22,Private,High school graduation,9,Married-spouse-absent,Sales,Not-in-family,White,Male,0,0,55,United-States,<=50K
28,Private,High school graduation,9,Married civilian spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
56,Unincorporated self employment,Some-college,10,Married civilian spouse,Sales,Husband,White,Male,0,0,45,United-States,<=50K
22,Private,Academic association,12,Never-married,Sales,Not-in-family,White,Female,0,0,15,United-States,<=50K
57,Private,Bachelors,13,Divorced,Executive / managerial,Not-in-family,White,Female,0,0,45,United-States,>50K
39,Private,High school graduation,9,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
26,Federal-gov,Some-college,10,Never-married,Administrative / clerical,Unmarried,White,Female,0,0,15,United-States,<=50K
17,Private,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,10,United-States,<=50K
40,State-gov,Vocational association,11,Married civilian spouse,Machine-op-inspct,Husband,White,Male,0,0,38,United-States,>50K
45,Private,High school graduation,9,Married civilian spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,<=50K
44,Private,High school graduation,9,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,<=50K
20,Local-gov,Some-college,10,Never-married,Administrative / clerical,Own-child,White,Female,0,0,10,United-States,<=50K
33,Private,High school graduation,9,Married civilian spouse,Craft-repair,Wife,White,Female,0,0,40,United-States,<=50K
23,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
46,Unincorporated self employment,Masters,14,Divorced,Executive / managerial,Not-in-family,White,Male,0,0,30,United-States,<=50K
38,Private,High school graduation,9,Married civilian spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K
54,Private,High school graduation,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
46,Private,5th-6th,3,Divorced,Craft-repair,Not-in-family,White,Female,0,2339,45,United-States,<=50K
25,Private,Some-college,10,Married civilian spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
46,Private,Some-college,10,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
36,Local-gov,Some-college,10,Married civilian spouse,Transport-moving,Wife,White,Female,0,0,40,United-States,<=50K
23,Private,High school graduation,9,Never-married,Other-service,Not-in-family,White,Female,0,0,25,United-States,<=50K
29,Private,High school graduation,9,Separated,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
44,Private,Some-college,10,Married civilian spouse,Administrative / clerical,Wife,White,Female,0,2415,6,United-States,>50K
19,Private,Some-college,10,Never-married,Administrative / clerical,Own-child,White,Female,0,0,16,United-States,<=50K
19,Private,High school graduation,9,Never-married,Other-service,Other-relative,White,Female,0,0,40,United-States,<=50K
35,Private,High school graduation,9,Married civilian spouse,Other-service,Wife,White,Female,0,0,40,United-States,>50K
27,Private,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K
46,Unincorporated self employment,Academic association,12,Separated,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
34,State-gov,Bachelors,13,Married civilian spouse,Executive / managerial,Husband,White,Male,7688,0,45,?,>50K
34,Private,High school graduation,9,Never-married,Other-service,Not-in-family,White,Female,0,0,35,United-States,<=50K
44,Private,Some-college,10,Married civilian spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
45,Private,Some-college,10,Divorced,Handlers-cleaners,Unmarried,White,Female,0,0,40,United-States,<=50K
